SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
CHCHAIAHS_43	Ass in Antarctica Hot Sauce	Ass in Antarctica Hot Sauce (5 FL.OZ. / 148 ml): When the heat becomes unbearable, do you feel like you need a vacation? We hear Antarctica is a nice place to chill out. This is the cheapest fare available. One swig and you'll be on your way. Caution, this pepper sauce is seriously hot. In fact, this is about as hot as it gets. It might sound like we're bragging, but really we are just giving you advance notice that its going to bun on the way in and ...well, you get the picture. Ass in Antartica hot sauce is a moving experience. Ingredients: Cayenne Pepper, Water, Salt, Acetic Acid, Oleoresin Cayene, Starch, and Caramel Color.  Manufactured byFigueroa Brothers		Figueroa Brothers	Figueroa Brothers	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/b056f34ead26bc302ad26910e8073a09_large.jpeg?v=1427050040			
CHCHAISHS_44	Ass In Space Hot Sauce	Ass In Space Hot Sauce (5FL. OZ. / 148 ml): It's Outta this world. In a galaxy far, far away...An evil pepper sauce of an unknown molecular structure has made its way to Earth. Its mission is to bodly go where no pepper sauce has gone before. Caution: this pepper sauce is seriously hotter than the original Ass in the Tub. We might sound like we are bragging, but actually we are just giving advance notice that it is going to burn on the way in and...well, you get the picture. It is a moving experience. Ass-tronomically hot. Ingredients: Cayenne Pepper, Water, Salt, Acetic Acid, Oleoresin Cayenne, Starch, and Carmel Color.  Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	9.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/c8cea526666cf2ee9ca637ca84debfd3_large.jpeg?v=1427050170			
CHCHAIHHS_45	Ass in Hell Hot Sauce	Ass in Hell Hot Sauce (5 FL.OZ. / 148 ml): The hottest ass ever. Joe Chilehead's favorite hot sauce. It is inevitable, Joe Chilihead was damned from the very beginning. His exploits with Ass in the Tub brands have taken him from outer space to the freezing climes of Antarctica and now to the fiery depths of Hell. Caution, this sauce is hotter than anything we have ever made. It's brutal pure numbing heat is going to burn on the way in and out... if you konw what we mean. It's a moving experience. Ingredients: Cayenne Pepper, Water, Salt, Acetic Acid, Oleoresin Cayenne, Starch, and Caramel Color.  Manufactured byFigueroa Brothers		Figueroa Brothers	Figueroa Brothers	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/26bad4e5d8663a8e86b5ea62a8791fee_large.jpeg?v=1427050132			
CHCHAITT3P_46	Ass In The Tub 3 Pack	Contains Ass in the Tub, Ass in Space, and Ass in Antarctica Hot Sauce Brand: Ass in the Tub Manufacturer: Figueroa Brothers		Figueroa Brothers	Ass in the Tub	22.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/1b0892ce0d95b13a1f48c4961f5bb8fa_large.jpeg?v=1427050242			
CHCHAITEHS_47	Ass in the E.R. Hot Sauce	Ass in the E.R. Scorpion Pepper Sauce (5oz./148ml) At over 2 million Scoville Units, the Scorpion packs almost twice the heat of a ghost pepper and a sting to match. Named after a Scorpion's tail barb, this fiery fruit is guaranteed to burn twice and leave a distinguishable welt on your backside. This sauce is all-natural with fresh ingredients and contains no artificial preservatives or colorings. It is gluten free, no GMO's, and Kosher. Ingredients: Trinidad Moruga Scorpion peppers, Fresh carrots, onions, lime juice, vinegar, garlic, and salt.				14.95	CDN	Y	//cdn.shopify.com/s/assets/admin/no-image-large-339e69e359cdf02ea76337381df99fa2.gif			
CHCHAITTSRAHS_48	Ass in the Tub Special Reserve Armageddon Hot Sauce	Ass in the Tub Special Reserve Armageddon Hot Sauce (5 FL.OZ. / 148 ml): The hot sauce to end all. CAUTION: this pepper sauce is seriously hot. In fact, this is about as hot as it gets. It is brutal, it is monumental, it is ARMAGEDDON... It is your ass. We might sound like we are bragging, but actually we are just giving advance notice that it is going to burn on the way in and...well, you get the picture. It is a moving experience. Ingredients: Habanero Peppers, African Oleoresin, Scotch Bonnet Pepers, Salt, Onions, Vegetable Oil, Acetic Acid, Garlic, and Xanthan Gum.  Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	13.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/988c4a98857a59c844c864a9705e9388_large.jpeg?v=1427050361			
CHCHAITTHS_49	Ass in the Tub Hot Sauce	Ass in the Tub Hot Sauce (5 FL.OZ. / 148 ml): This pepper sauce is seriously hot. In fact, this is about as hot as hot gets. It might sound like we are bragging, but actually we are just giving advance notice that it is going to burn on the way in and...well, you get the picture. It is a moving...  Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	7.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/4324f37fafe04efaa7f9fdd1eaa6fd79_large.jpeg?v=1427050279			
CHCHAKAHS_50	Ass Kickin Almonds - Hickory Smoked	The AssKickin' legacy achieves new heights of culinary delights with our gourmet seasoned ALMONDS... One taste and you're hooked! Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	5.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/7c24c3aa9320889dd264fb6bc5f96c38_large.jpeg?v=1427050581			
CHCHAKAHNS_51	Ass Kickin Almonds - Hot N Spicy	The AssKickin' legacy achieves new heights of culinary delights with our gourmet seasoned ALMONDS... One taste and you're hooked!  Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	5.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/b90407c13f714b8ca9cfbd400ec1e0a8_large.jpeg?v=1427064883			
CHCHAKBP_52	Ass Kickin Barbecue Popcorn	Ass Kickin Barbecue Popcorn (3.5oz./99.2g) Ingredients: Popcorn, hydrogenated soybean oil, salt, paprika, natural flavor, amltodextrin, sucralose. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	3.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/21935de9606fbda976da26a733e3edeb_large.jpeg?v=1437063129			
CHCHAKBCP_53	Ass Kickin Bacon Cheddar Peanuts	Bacon and spices mixed with cheddar cheese for a whole new taste sensation.				10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/9eb44abc-f1da-4193-a84c-8b8c72eee796_large.jpg?v=1427064928			
CHCHAKC_54	Ass Kickin Cashews	Your favorite nut has now made it solo in the Ass Kickin' line of specialty products! Spiced with our famous habanero blend, this can of cashews is sure to become your new addiction. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	8.25	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/cashew_large.jpg?v=1427064992			
CHCHAKCLP_55	Ass Kickin Chile Lime Popcorn	Ass Kickin Chile Lime Popcorn (3.5oz./99.2g) Ingredients: Popcorn, partially hydrogenated soybean oil, salt, spices, natural and artificial flavors, sucralose. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	3.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/f5044262686a3959b63f4e1faface1bb_large.jpeg?v=1437063004			
CHCHAKCP_56	Ass Kickin Chipotle Popcorn	Ass Kickin Chipotle Popcorn (3.5oz./99.2g) Ingredients: Popcorn, partially hydrogenated soybean oil, salt, spices, natural and artificial flavors, sucralose. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	3.50	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/c77f909106cae1fb22e5e40d9d36827e_large.jpeg?v=1437062904			
CHCHAKC_57	Ass Kickin Cookbook	From Southwest's kitchen to yours â€¦ over 180 tantalizing south of the border recipes that are guaranteed to kick some serious ass!				19.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/fb4cc0f8fc117977c4e9fb9e111eb6a1_large.jpeg?v=1437152914			
CHCHAKCB_58	Ass Kickin Corn Bread	Ass Kickin' Cornbread (16 OZ. / 454 g): Whoa there partner. You've gone and picked yourself up one smokin' hot bag o' corn bread with a kick - a packet of the world's hottest pepper the Habanero. You can make our "Ass Kickin' Corn Bread" so ass kickin' hot it'll put hair on your eyeballs or you can keep it tame enough for Grandma to eat. You choose. Try it with syrup, butter and honey, or server it as a side dish along with a bowl of our Ass Kickin Chili Fixins. Ingredients: Cornmeal, Flour, Baking Powder, Whole Corn, Onion, Jalapeno, Red Bell Pepper, Salt, and a separate packet of Habanero Powder. Brand: Ass Kickin Sauces Manufactured by Southwest Specialty Food		Southwest Specialty Food	Ass Kickin Sauces	10.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/d82c4bec774a32be74b649cbcad35d32_large.jpeg?v=1427065095			
CHCHAKJCP_59	Ass Kickin Jalapeno Cheddar Peanuts	What's better than Ass Kickin' Jalapeno Cheddar Peanuts? Put a whole NEW kick in your snack habit! Jalapenos and spices mixed with cheddar cheese for a whole new taste sensation. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/6a610af326f1f8c82bbea928b2a4822c_large.jpeg?v=1427065233			
CHCHAKJCP1O_60	Ass Kickin Jalapeno Cheddar Peanuts 1 oz.	Put a whole NEW kick in your snack habit! Jalapenos and spices mixed with cheddar cheese for a whole new taste sensation. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	1.40	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/0b2149e56dc4fe2531754e2162df6b28_large.jpeg?v=1427065306			
CHCHAKMM_61	Ass Kickin Margarita Mix	Heads up margarita lovers! Just add this mix to any good tequila and presto! The world's best margarita! No bartending experience required. Contains Habanero pepper for that unique Pepper-ita libation. Ingredients: Sugar, Water, Citric Acid, Natural and Artificial Flavor, Gum Arabic, Potassium Benzoate as a perservative, Glyceryl Abietate, Yellow #5. Refrigerate after opening. Produced in a plant that uses peanuts, tree nuts and soy products. Brand: Ass Kickin' Manufacturer: Southwest Specialty Food		Southwest Specialty Food	Ass Kickin'	10.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/f002669f07c528dcc979b2a01f7e88c9_large.jpeg?v=1427065345			
CHCHAKP1O_62	Ass Kickin Peanuts 1 oz.	Your favorite nuts are available in a snack size bag. Perfect for your lunch box, or next airplane trip. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	1.40	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/dee5b1ef08eb9d84f5dca1c57966743f_large.jpeg?v=1427065578			
CHCHAKPBWH_63	Ass Kickin Peanut Butter with Habanero	Ass Kickin Peanut Butter with Habanero( 13oz/ 366g) Spicy and delicious. Made with #1 selling Ass Kickin' Peanuts. All natural with no additives. Ingredients: peanuts roasted in peanut oil with added salt, spices, xanthan gum, habanero pepper and extractive of paprika. Produced in a plant that uses peanuts and soy products. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	9.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/7597879b8e1a018a9f74903c432872be_large.jpeg?v=1427065388			
CHCHAKRGHS_64	Ass Kickin Roasted Garlic Hot Sauce	Ass Kickin Roasted Garlic Hot Sauce (5 FL.OZ. / 142 g): A first date nightmare, roasted garlic combined with Habanero and Jalapeno peppers to provide a flavorfull sauce bursting with bulbus pleasure. Kick Yo Ass Hot. We love this great tasting garlic sauce from the Southwest. Ingredients: Water, Habanero Peppers, Jalapeno Peppers, Tomato Paste, Vinegar, Salt, Fresh Roasted Garlic, Onion Powder, Xanthan Gum, and Spices. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	8.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/e2aea3e5015c99b66259160383f2466c_large.jpeg?v=1427065651			
CHCHAKPS_65	Ass Kickin Popcorn Seasoning	Ass Kickin' Popcorn Seasoning (3.25oz/92g) If you want maximum kick, add some melted butter, margarine, or vegetable spray to the popcorn before you sprinkle. Great on ANY snack. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	5.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/asspopcorseasoning_large.jpg?v=1362583326			
CHCHAKTS_66	Ass Kickin Teriyaki Sauce	Add a totally new dimension to stir fry, tempura, chicken or beef dishes. Makes a great marinade, dip, or even a salad dressing. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	8.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/asset_282bc0ce-244c-46fe-81d4-1756f845e6f5_large.jpg?v=1427065729			
CHCHAKA_67	Ass Kickin' Apron	Ass Kickin' Apron Create an Ass Kickin masterpiece wearing this Kick Yo Ass Hot Apron! Manuafctured by Southwest Specialty Food				19.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/apronasskickin_1_large.png?v=1362583367			
CHCHAKBPS_68	Ass Kickin' Bacon Popcorn Seasoning	Ass Kickin' Bacon Popcorn Seasoning ( 3.25 oz/ 92 g) Sprinkle on your popcorn give it that great "Hickory Smoked" touch! You can also use Ass Kickin' Popcorn Seasoning to spice up meats, poultry and fish. Ingredients: maltodextrin, flour salt, bacon flavor, sugar, natural butter flavor and calcium silicate. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	5.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/asspopcornbacon1_large.jpg?v=1362583504			
CHCHAKBB_69	Ass Kickin' Beer Bread	Ass Kickin' Beer Bread (16 OZ. / 454 g): Give your bunkhouse crew a real treat, Genuine Ass Kickin' Beer Bread, hot from the oven. And we mean HOT. That itty-bitty packet of Habanero pepper inside should be treated with respect. Just add 12 oz. of your favorite beer to the Beer Bread mix and enjoy. Ingredients: Wheat Fluor, Sugar, Baking Powder, Spices, Salt, Red Bell Pepper, Garlic, and a separate packet of Habanero Powder. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/6864807c3cb7dc0baa23135a1488a9f9_large.jpeg?v=1427065885			
CHCHAKCHS_70	Ass Kickin' Cajun Hot Sauce	Ass Kickin' Cajun Hot Sauce (5 FL.OZ. / 142 g): Kick Yo Ass Hot. Get your Ass to the Bayou Ã  Habanero peppers and special spices combine to make 'dat 'dare Hot Sauce "Louisana Approved" Mercy Bacu An excellent sauce from the folks from Southwest Specialty Foods. Nice flavor with a habanero kick in the ass. Ingredients: Water, Habanero Peppers, Jalapeno Peppers, Tomato Paste, Vinegar, Salt, Fresh Garlic, Black Pepper, White Pepper, Onion Powder, Xanthan Gum, and Spices. Brand: Ass Kickin' Hot Sauces Manufactured by Southwest Specialty Food		Southwest Specialty Food	Ass Kickin' Hot Sauces	8.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/88fbabf392508b490405b00116dab865_large.jpeg?v=1427065918			
CHCHAKCWS_71	Ass Kickin' Chicken Wing Sauce	Ass Kickin' Chicken Wing Sauce (12 FL.OZ. / 340 g): Baked, grilled, or deep fried, it's Kick Yo' Ass Hot. Ingredients: Water, Vinegar, Food Starch, Salt, Cayenne Pepper, Habanero Pepper, Butter Flavor, and Garlic. Brand: Ass Kickin Sauces Manufactured by Southwest Specialty Food		Southwest Specialty Food	Ass Kickin Sauces	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/ass_k_chicken_wing_large.jpg?v=1362583552			
CHCHAKCLHS_72	Ass Kickin' Chile Lime Hot Salt	Directions for use: Sprinkle Chile LimeHot Salt on your favorite dish to give it that great Chile Lime touch! You can also use Chile Lime Hot Salt to spice up meats, poultry or fish. Go ahead, sprinkle it on. Ingredients: Salt, Sugar, Chile Powder, Maltodextrin, Calcium Silicateadded to prevent caking, Garlic, Lime and Spices. Produced in a plant that uses peanuts, tree nuts and soy products. Brand: Ass Kickin' Manufacturer: Southwest Specialty Foods, INC.		Southwest Specialty Foods, INC	Ass Kickin'	6.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/29d578f5e05bc1fbd7991998de28f29a_large.jpeg?v=1415372963			
CHCHAKCF_73	Ass Kickin' Chili Fixin's	Ass Kickin' Chili Fixin's (16 OZ. / 434 g): Whoa there partner. You've gone and picked yourself up one smokin' hot bag o' chili fixins. Our Ass Kickin' Chili Fixin's are anything but tame. We've rustled up a herd of the finest chile powder, herbs, dry spices and put them together with a pack of masa four, a bunch of beans and of course the kicker - a pack of Habanero pepper. Ingredients: Pinto Beans, Black Beans, Packet 1 (Chile Powder, Onion, Garlic, Oregano, and Cumin), Packet 2 (Masa Fluor), Packet 3 (Ground Habanero Pepper). Brand: Ass Kickin Sauces Manufactured by Southwest Specialty Food		Southwest Specialty Food	Ass Kickin Sauces	9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/5cee5cb5c18779ef7384e50f701da1b9_large.jpeg?v=1427066218			
CHCHAKCHP_74	Ass Kickin' Chipotle Honey Peanuts	Ass Kickin' Chipotle Honey Peanuts (12 OZ. / 340 g): Sweet as the southwest itself. A perfect blend of honey and chipotle seasoning make this a taste like no other. Includes a great recipe for Chipotle Honey Peanut Brittle. Ingredients: Peanuts, Sugar, Peanut and or Canola and or Cottonseed Oils, Honey, Salt, Modified Potato Starch, Chipotle Seasoning, and Xanthan Gum. Brand: Ass Kickin Sauces Manufacturer: Southwest Specialty Food		Southwest Specialty Food	Ass Kickin Sauces	10.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/f6994ad3b2c2f23f954cbc6510b4871c_large.jpeg?v=1427066299			
CHCHAKCLHS_75	Ass Kickin' Chili Lime Hot Sauce	Ass Kickin' Chili Lime Hot Sauce ( 5 oz/ 148 ml)A treat for lime lovers, the Ass Kickin' Chile Lime Hot Sauce is a spicy and refreshing blend of jalapeno and lime that will compliment seafood, burritos, pizza, and it's even great on sweet corn. Ingredients: water, jalapeno pepper, sugar, tomato paste, vinegar, natural flavors, garlic, potassium benzoate, xanthan gum, lime oil. Manufactured by Southwest Specialty Food		Southwest Specialty Food	Southwest Specialty Food	8.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/c044734d2c7afa0cb63d01c677612a46_large.jpeg?v=1427066251			
